t,visible_targets,track_count,master_track_id,truth_az,truth_el,gimbal_ui_az,gimbal_el,err_az,err_el,err_total
11.200000000000001,1,1,1,359.92,29.16,359.8,29.1,0.12000000000000455,0.05999999999999872,0.1341640786499909
11.25,1,1,1,359.9375,29.1625,359.8,29.1,0.13749999999998863,0.0625,0.1510380746699218
11.3,1,1,1,359.955,29.165000000000003,359.8,29.1,0.15499999999997272,0.06500000000000128,0.16807736313969143
11.350000000000001,1,1,1,359.9725,29.1675,0.0,29.200000000000003,0.027499999999918145,0.032500000000002416,0.04257346591476498
11.4,1,1,1,359.99,29.17,0.0,29.200000000000003,0.009999999999990905,0.030000000000001137,0.031622776601681994
11.450000000000001,1,1,1,0.007499999999993179,29.172500000000003,0.0,29.200000000000003,0.007499999999993179,0.027499999999999858,0.028504385627476515
11.5,1,1,1,0.024999999999977263,29.175,0.0,29.200000000000003,0.024999999999977263,0.02500000000000213,0.035355339059312804
11.55,1,1,1,0.04250000000001819,29.177500000000002,0.0,29.200000000000003,0.04250000000001819,0.022500000000000853,0.04808846015419484
11.600000000000001,1,1,1,0.060000000000002274,29.18,0.0,29.200000000000003,0.060000000000002274,0.020000000000003126,0.06324555320337073
11.65,1,1,1,0.07749999999998636,29.1825,0.0,29.200000000000003,0.07749999999998636,0.017500000000001847,0.07945124291034061
11.700000000000001,1,1,1,0.09500000000002728,29.185000000000002,0.0,29.200000000000003,0.09500000000002728,0.015000000000000568,0.09617692030838376
11.75,1,1,1,0.11250000000001137,29.1875,0.0,29.200000000000003,0.11250000000001137,0.012500000000002842,0.11319231422672932
